item_id,user_id,year,recommend,sentiment_analysis
252490,psyfoe,2015,True,2
243870,psyfoe,2015,False,2
291480,psyfoe,2015,False,2
440,psyfoe,2014,True,1
570,psyfoe,2014,True,2
218230,psyfoe,2014,True,1
391460,psyfoe,2015,False,2
105600,psyfoe,2015,True,2
240320,psyfoe,2014,False,1
235400,psyfoe,2014,True,1
346110,R4ND3M,2015,True,1
252490,R4ND3M,2014,True,2
200260,R4ND3M,2013,True,1
254440,R4ND3M,2013,True,2
218620,R4ND3M,2013,True,2
440,8449,2014,True,1
33930,user3,2015,True,1
22380,tim_tamz,2014,True,2
377160,tim_tamz,2014,True,2
109600,tim_tamz,2014,True,2
318530,RadicalRevy,2015,True,1
244930,76561198117002202,2014,True,1
730,Raemond,2015,True,2
238460,Raemond,2014,True,1
221100,RaeiiiN,2014,True,2
364360,RaeiiiN,2014,True,2
241540,76561198044383480,2014,True,2
295110,76561198015179413,2013,True,1
346110,76561198015179413,2015,False,1
226320,76561198015179413,2015,True,1
24200,76561198015179413,2014,True,2
440,76561198106214198,2014,True,2
550,Steamkilla77,2013,True,1
550,76561198062331003,2013,True,1
550,76561198062331003,2013,True,1
208090,rRUBIXx,2014,False,1
271590,rRUBIXx,2014,True,1
236390,rRUBIXx,2013,True,1
730,rRUBIXx,2013,False,0
291480,76561198011773496,2014,False,2
243870,76561198179209941,2015,True,2
304930,76561198179209941,2015,True,2
24960,welcometosuplexcity,2015,True,2
50650,welcometosuplexcity,2015,True,2
240,welcometosuplexcity,2015,True,2
278080,welcometosuplexcity,2015,True,2
4580,welcometosuplexcity,2015,True,2
55230,welcometosuplexcity,2015,True,2
206420,welcometosuplexcity,2015,True,2
49520,welcometosuplexcity,2015,True,2
440,welcometosuplexcity,2015,True,2
207610,Ra1der,2014,True,2
209000,Ra1der,2014,True,2
269170,76561197967174031,2014,True,2
4000,FabRainbro,2014,True,2
271590,FabRainbro,2015,True,2
304410,RamboHawk,2015,True,2
263200,RamboHawk,2014,False,1
28000,yoford,2014,True,1
440,yoford,2014,True,2
226700,yoford,2013,False,1
207610,buddybuddy1red,2014,True,1
208650,buddybuddy1red,2014,True,1
200510,76561197968625140,2013,True,2
220,Lookatthisdude,2014,True,1
312530,76561198026055531,2015,True,2
15700,76561198026055531,2014,True,2
315600,freshafcakes,2015,True,2
105450,freshafcakes,2015,True,2
570,freshafcakes,2015,True,2
218230,flippy12343,2014,True,1
1250,flippy12343,2014,True,2
550,flippy12343,2014,True,1
730,Ranev,2014,True,2
440,Ranev,2014,True,2
6060,Ranev,2014,True,2
239820,Ranev,2014,True,2
49520,Ranev,2014,True,2
10500,Ranev,2014,True,1
10180,Ranev,2013,True,2
218230,flippy12343,2014,True,1
1250,flippy12343,2014,True,2
550,flippy12343,2014,True,1
730,Ranev,2014,True,2
440,Ranev,2014,True,2
6060,Ranev,2014,True,2
239820,Ranev,2014,True,2
49520,Ranev,2014,True,2
10500,Ranev,2014,True,1
10180,Ranev,2013,True,2
228760,76561198090332398,2014,False,1
7200,76561198090332398,2014,True,2
244210,76561198064692010,2014,True,2
4000,rangazprid3,2014,True,2
373180,76561198083006888,2015,True,2
374570,76561198083006888,2015,True,2
22380,Cookiemonster82,2013,True,2
550,feifei30922,2014,True,1
236390,76561198061857771,2015,False,0
227940,76561198061857771,2015,False,2
304050,76561198061857771,2015,False,2
252490,76561198061857771,2014,False,1
33440,76561198061857771,2013,True,2
223710,76561198061857771,2013,True,1
359550,76561198061857771,2014,False,1
212180,oopashfdiohasld,2014,False,1
340350,oopashfdiohasld,2015,False,1
333930,oopashfdiohasld,2015,False,1
252490,Rare_Kiwi,2014,True,2
40800,LordRascus,2014,True,1
354850,LordRascus,2015,False,0
440,LordRascus,2015,True,2
233720,LordRascus,2015,True,1
322170,LordRascus,2015,True,2
331710,LordRascus,2015,False,1
72850,LordRascus,2015,True,2
393970,LordRascus,2015,True,1
270550,LordRascus,2015,True,2
292030,holypotato,2014,True,1
440,holypotato,2014,True,1
255710,76561198028390064,2015,True,1
218620,76561198028390064,2015,True,2
730,76561198028390064,2014,True,1
374320,76561198028390064,2013,False,1
440,76561198028390064,2015,True,2
369580,76561198084519825,2015,True,2
303210,76561198084519825,2015,True,1
49520,76561198084519825,2014,True,1
4000,76561198084519825,2014,True,1
221100,76561198078069199,2014,False,1
45740,76561198078069199,2015,False,1
221100,Jetiah,2015,True,2
105450,76561198071102818,2014,True,1
266840,76561198071102818,2014,True,1
233130,76561198071102818,2015,True,1
268750,76561198071102818,2014,True,1
111400,76561198071102818,2015,True,1
730,fashathefish,2014,True,1
355180,fashathefish,2015,True,1
209080,fashathefish,2015,True,2
253710,fashathefish,2014,False,1
730,korax777,2015,True,2
107410,korax777,2014,False,2
295110,korax777,2015,True,2
275850,Raxxial,2014,True,2
570,76561198202544453,2014,True,2
275850,datr0llface,2014,False,1
292030,datr0llface,2014,True,1
230410,datr0llface,2014,True,2
211820,76561197998533829,2014,True,2
221910,76561197982720689,2014,True,2
10680,76561198091721091,2014,True,2
485380,76561198091721091,2014,True,1
236430,76561198045940593,2015,False,2
200510,76561198045940593,2014,True,2
244930,76561198055530804,2015,True,2
214950,RebellionRob,2013,True,2
235460,RebellionRob,2014,False,2
209060,RebellionRob,2014,True,2
220240,mazthorn,2014,False,2
232090,76561198063648921,2014,False,1
394690,76561198063648921,2014,True,2
389220,76561198063648921,2014,True,1
4000,76561198063648921,2015,False,1
218620,76561198063648921,2014,True,2
265550,76561198063648921,2014,False,1
299460,Tacos4Lyfe,2015,True,2
281990,Tacos4Lyfe,2014,True,2
287700,Tacos4Lyfe,2015,True,1
2400,Tacos4Lyfe,2015,True,1
42160,Tacos4Lyfe,2015,False,1
17710,Tacos4Lyfe,2015,False,1
730,Tacos4Lyfe,2015,True,2
252950,76561198046366581,2014,False,1
227940,76561198046366581,2014,False,1
383870,RED_STAR,2014,True,2
348380,76561197994830976,2015,False,1
94000,76561197994830976,2014,False,1
270490,76561197994830976,2014,True,1
311190,76561197994830976,2014,True,1
234710,76561197994830976,2014,True,2
292630,76561197994830976,2015,False,1
367710,reddayesocks,2015,False,2
335300,reddayesocks,2015,True,2
220200,reddayesocks,2014,True,1
319630,reddayesocks,2015,False,1
32370,reddayesocks,2014,True,1
19680,reddayesocks,2015,True,1
391540,reddayesocks,2015,True,2
211420,reddayesocks,2015,True,1
323470,GangrapeGoodnight,2015,True,2
244210,GangrapeGoodnight,2014,False,1
242920,GangrapeGoodnight,2014,False,2
294860,76561198018919551,2015,True,2
333930,76561198018919551,2015,True,1
440,redlei,2013,True,2
274170,redlei,2015,True,2
24240,redlei,2014,False,1
219150,redlei,2013,True,2
620,redlei,2013,True,1
240,redlei,2013,True,2
7670,redlei,2013,True,2
220,redlei,2013,True,2
292630,pajelder,2014,False,1
38830,pajelder,2014,False,1
70000,pajelder,2014,True,1
322170,76561198053869543,2015,True,2
375950,76561198053869543,2015,True,1
346110,kayrom,2013,False,2
407530,kayrom,2014,False,1
244160,kayrom,2013,False,1
211420,kayrom,2013,True,1
440,kayrom,2014,True,1
440,Reffic,2014,False,2
200260,Reffic,2014,True,2
206610,Raegiii,2014,False,2
354640,Raegiii,2015,True,2
220780,Raegiii,2014,True,1
730,registeredso,2014,True,2
291550,registeredso,2015,True,1
236390,registeredso,2014,False,2
304500,registeredso,2015,False,1
282070,registeredso,2014,False,1
252490,registeredso,2014,False,1
339280,registeredso,2015,False,2
227940,registeredso,2015,False,1
242050,registeredso,2014,False,1
386360,registeredso,2015,True,2
730,matthewalejandro,2015,False,1
105600,76561198114917298,2014,True,2
201810,Killyis,2014,False,1
261180,Killyis,2014,True,1
219150,Killyis,2014,True,2
91700,Killyis,2014,True,1
730,Killyis,2014,True,1
363970,Killyis,2014,False,1
274190,Killyis,2014,False,1
222900,76561198060461230,2014,False,1
63380,76561198043112708,2014,True,1
219150,76561198043112708,2014,True,1
231160,76561198043112708,2014,True,2
222730,76561198043112708,2013,True,2
570,76561198053799839,2014,True,1
730,76561198053799839,2014,False,1
200210,1234567810132,2014,True,1
238960,remyau,2015,True,2
570,76561198028403692,2013,True,1
730,godisblessingme,2015,True,1
570,godisblessingme,2015,True,1
291550,Repukeable,2015,True,2
730,rerety2,2015,True,2
221380,commanderj13,2014,True,2
7940,reservegoalie,2014,True,1
234710,resinlipbongface,2015,False,2
203140,resinlipbongface,2014,True,2
226980,resinlipbongface,2014,True,2
49600,resinlipbongface,2015,True,2
310560,blaKcat,2015,True,2
730,blaKcat,2012,True,1
235800,blaKcat,2013,True,1
240,blaKcat,2012,True,1
440,raccoonsunite,2015,True,1
219640,raccoonsunite,2015,False,1
322330,raccoonsunite,2015,True,1
319510,raccoonsunite,2015,False,1
42680,raccoonsunite,2014,True,2
99900,raccoonsunite,2014,True,2
245130,raccoonsunite,2014,False,2
204360,raccoonsunite,2015,False,1
252490,raccoonsunite,2015,True,2
218620,raccoonsunite,2013,True,2
386360,Izanagi_No_Okami_Nyan,2014,True,1
218620,Izanagi_No_Okami_Nyan,2014,True,2
43110,76561198066693819,2014,True,1
440,76561198066693819,2015,True,2
730,76561198066693819,2014,True,1
322330,76561198066693819,2015,True,2
1840,76561198066693819,2014,True,1
99900,76561198066693819,2013,True,2
218060,Kingretroofswagland,2014,True,2
238070,Kingretroofswagland,2014,True,2
620,Kingretroofswagland,2014,True,2
550,Kingretroofswagland,2015,True,2
99900,Kingretroofswagland,2014,True,2
220,Kingretroofswagland,2014,True,2
304930,Kingretroofswagland,2014,True,2
56400,76561198035721155,2014,True,2
96400,76561198035721155,2014,True,2
301520,ANUSLUBE,2014,True,1
57900,ANUSLUBE,2013,True,2
463490,76561198027488037,2014,True,1
294100,76561198027488037,2014,True,2
264710,76561198027488037,2014,True,1
322330,76561198027488037,2014,True,1
105600,76561198027488037,2015,True,1
463490,76561198027488037,2014,True,1
294100,76561198027488037,2014,True,2
264710,76561198027488037,2014,True,1
322330,76561198027488037,2014,True,1
105600,76561198027488037,2015,True,1
730,kissmytaco,2015,True,1
239820,76561198068279672,2014,True,2
265630,76561198068279672,2014,True,1
440,ThePhantomoftheDamned,2014,True,2
218620,ThePhantomoftheDamned,2014,True,2
24240,ThePhantomoftheDamned,2014,True,2
570,ThePhantomoftheDamned,2013,True,2
218230,76561198111860344,2014,True,2
236870,SirTrollbuscus,2014,True,2
4000,SirTrollbuscus,2014,True,2
8930,76561198034319577,2013,True,2
202170,76561198034319577,2013,True,2
500,76561198034319577,2013,True,1
105600,76561198034319577,2013,True,2
12900,76561198034319577,2011,True,2
269210,76561198030536259,2014,False,2
241640,TXVExterminator,2013,True,2
730,ryryguy,2014,True,1
203160,ryryguy,2014,True,1
440,ryryguy,2014,True,1
222880,Rhysy2706,2015,True,2
241930,Rhysy2706,2014,True,1
244210,Rhysy2706,2015,True,2
211420,Rhysy2706,2015,True,2
233130,Rhysy2706,2015,True,2
234190,Rhysy2706,2015,True,2
50300,Rhysy2706,2014,True,1
440,Rhysy2706,2014,True,2
3483,Rhyzak,2011,True,2
61600,Rhyzak,2011,True,2
12900,Rhyzak,2011,True,2
319630,Rhyzak,2014,True,2
105450,Rhyzak,2013,False,1
72850,Rhyzak,2013,False,2
432020,Rhyzak,2013,True,1
366660,Rhyzak,2015,True,1
367670,Rhyzak,2014,True,2
41700,BlackReaperHei,2013,True,2
6060,powerjester7,2015,True,2
242760,76561198046324554,2014,True,2
228260,76561198046324554,2015,True,2
221100,76561198078210923,2014,True,2
215470,76561198078210923,2014,True,2
13210,76561198078210923,2014,True,2
241540,76561197966970006,2014,True,2
238090,76561197966970006,2014,True,2
214490,76561197966970006,2014,True,2
301520,BruceLamb,2015,False,1
730,rich_,2015,True,1
243870,RikardCS,2014,True,2
730,RikardCS,2015,True,1
306460,RikardCS,2015,True,2
440,RickHasThreeDicks,2015,True,1
271590,RickHasThreeDicks,2015,True,2
8930,RickHasThreeDicks,2014,True,2
252950,RickHasThreeDicks,2015,True,2
730,RickHasThreeDicks,2015,True,2
200510,RickHasThreeDicks,2015,True,2
227940,RickHasThreeDicks,2014,True,1
353130,76561198098039823,2014,True,2
4000,76561198098039823,2014,True,2
390290,76561198007037255,2014,True,2
218620,76561198064675833,2014,True,2
43110,76561198064675833,2014,True,2
227300,76561198064675833,2014,True,2
221100,76561198064675833,2013,True,1
247730,76561198064675833,2014,False,2
107410,76561198064675833,2014,True,2
344760,76561198064675833,2015,True,2
113200,thejuantheonly,2014,True,1
225080,76561198085227281,2014,True,1
203160,76561198085227281,2013,True,2
295110,riletyface,2015,False,2
286690,riletyface,2014,True,2
730,riletyface,2015,True,1
255710,riletyface,2015,True,2
230410,riletyface,2014,True,2
550,riletyface,2014,True,1
304930,riletyface,2014,True,2
388090,76561198176091874,2015,True,2
303390,rilmer,2014,True,1
270550,rilmer,2015,True,2
204360,rilmer,2013,True,2
570,amagamissisbest,2014,True,2
211420,whythefuckdoiloveclorox,2014,True,1
301520,76561198075539885,2015,True,2
440,76561198098163147,2014,True,2
218620,Rivenscry,2014,True,1
8870,Rivenscry,2013,True,1
304930,sponseredbypornhub_,2015,True,2
730,adamsucksdick,2014,False,1
259080,76561198067315765,2013,False,1
400,76561198067315765,2015,True,2
208090,76561198067315765,2014,True,2
307690,76561198071183031,2015,True,2
4000,76561198071183031,2015,True,2
218620,76561198071183031,2015,True,2
440,76561198071183031,2015,True,2
730,76561198085668153,2015,True,2
252490,costa223,2014,True,2
221100,RobBobLeCornCob,2014,True,1
386360,robenspannari,2015,True,2
419460,robenspannari,2014,True,2
353360,robenspannari,2015,True,1
730,scrubzee,2015,True,2
343750,robotb9,2014,False,2
346900,robotb9,2015,True,2
333930,76561198096137714,2015,True,2
730,watahead,2014,True,1
252950,watahead,2015,True,2
273350,rockjond,2014,True,1
291550,rockjond,2014,True,1
209540,rockjond,2014,False,1
203210,rockjond,2014,True,2
218620,76561198045431856,2014,False,1
4000,76561198045431856,2015,True,2
222880,76561198045431856,2015,True,2
440,76561198045431856,2015,True,2
220,76561198045431856,2015,False,1
247020,76561198045431856,2015,True,1
8080,76561198045431856,2015,True,2
252490,76561198045431856,2014,True,1
244850,76561198045431856,2014,True,2
104900,76561198045431856,2014,True,2
252950,76561198087589643,2014,True,2
440,76561198087589643,2015,True,2
212680,76561198087589643,2015,True,2
241930,76561198087589643,2015,True,2
201810,76561198087589643,2015,True,2
219640,76561198087589643,2015,True,2
206190,76561198087589643,2014,True,2
304930,darakrys,2014,True,1
440,76561198046538902,2014,True,1
346010,sellgamerr,2014,True,1
269390,snakeapple,2014,False,1
7510,mrjaksauce,2013,True,1
104900,mrjaksauce,2014,True,1
236090,mrjaksauce,2013,True,2
440,mrjaksauce,2012,True,2
231430,76561198061040271,2015,True,2
211820,TheFatScout,2015,True,2
302830,TheFatScout,2014,True,2
294160,TheFatScout,2015,True,2
440,76561198095937802,2014,True,2
4000,76561198086316431,2014,True,2
225840,rokudoan,2014,True,2
224260,rokudoan,2014,True,2
335240,rokudoan,2015,True,2
225080,roman90009,2014,True,2
241930,roman90009,2015,True,2
224820,roman90009,2013,True,2
220780,roman90009,2013,True,2
94200,roman90009,2013,True,2
730,76561198091491495,2014,True,2
105600,romro,2015,True,2
105600,romro,2015,True,2
8870,76561198068105663,2014,True,1
250320,76561198068105663,2014,True,2
108600,76561198077517025,2014,True,2
252950,rompompastomp,2014,True,2
17080,Nadarrus,2014,True,2
570,76561198051672637,2013,True,2
72850,76561198087310986,2014,True,1
221640,76561198087310986,2013,True,2
230410,76561198087310986,2013,True,2
349700,76561198068007734,2015,False,1
212480,luaenrike,2015,True,1
255710,Roseonfire,2015,True,2
113420,Roseonfire,2014,False,1
208090,Roseonfire,2014,True,1
211820,76561198049955631,2013,True,2
239220,76561198075100663,2015,True,2
331670,rowjack1993,2015,True,2
373770,only2dgirls,2014,True,2
253920,gempal,2014,True,1
274290,gempal,2014,True,1
20510,gempal,2014,False,2
730,76561198079493299,2014,True,2
4000,76561198079493299,2015,True,1
274190,76561198030215915,2014,True,2
215470,76561198030215915,2013,True,2
202170,76561198030215915,2013,True,2
365300,RPLSkelliman,2014,True,2
42910,RPLSkelliman,2014,True,1
22380,RPLSkelliman,2014,True,1
391540,Rubbercube,2013,True,1
440,Rubbercube,2015,True,1
730,Rubbercube,2015,True,2
338170,Rubbercube,2015,True,1
261180,Rubbercube,2015,True,2
113200,Rubbercube,2015,True,1
304930,Rubbercube,2015,False,2
4000,Rubbercube,2015,False,2
391540,Rubbercube,2013,True,1
440,Rubbercube,2015,True,1
730,Rubbercube,2015,True,2
338170,Rubbercube,2015,True,1
261180,Rubbercube,2015,True,2
113200,Rubbercube,2015,True,1
304930,Rubbercube,2015,False,2
4000,Rubbercube,2015,False,2
271290,Rubbix,2014,False,2
230410,Rubbix,2014,True,2
218230,76561198080457018,2014,True,2
13140,76561198080457018,2013,True,2
393380,76561198080457018,2014,True,2
231430,76561198080457018,2015,True,2
252490,76561198080457018,2014,True,2
209870,76561198080457018,2013,True,2
47790,76561198080457018,2013,True,2
91310,76561198080457018,2013,True,2
225080,kokobrainz,2014,True,2
4000,76561198091126167,2014,True,2
49520,76561198078828166,2013,True,2
417860,ak_opt1,2015,True,2
227160,rulthariuz,2014,False,2
220200,rulthariuz,2013,True,2
380,76561198002170343,2013,True,2
259080,Runir,2013,True,2
440,Runir,2012,True,2
9900,76561198070677788,2014,True,1
313740,russelmao,2015,True,1
376570,russelmao,2014,True,2
252950,russelmao,2015,True,1
239140,russelmao,2014,True,2
253710,russelmao,2014,False,1
444640,russelmao,2014,False,1
236390,DatMelon,2014,False,1
440,DatMelon,2014,True,2
391540,DatMelon,2014,True,1
292030,pyros_blaze,2015,True,2
250320,76561198059360370,2014,True,2
225840,76561198039832932,2014,True,2
224260,76561198039832932,2015,True,2
304930,76561198039832932,2015,True,2
280790,76561198039832932,2015,True,2
404410,76561198039832932,2015,True,2
342980,76561198039832932,2015,False,1
207140,76561198039832932,2015,True,2
4000,76561198039832932,2015,True,2
570,76561198039832932,2014,True,1
233450,ruxton,2015,True,1
246090,ruxton,2015,True,2
440,ruxton,2012,True,1
268420,Ruzzbug,2014,True,2
212680,Ruzzbug,2014,True,2
49520,ryanchuabacon,2014,True,2
440,ryanchuabacon,2013,True,2
730,ryanchuabacon,2014,True,1
268750,76561198050731371,2014,True,1
4000,76561198087556976,2015,True,2
266010,76561198087556976,2015,True,2
1250,76561198087556976,2014,True,0
270550,76561198087556976,2015,True,2
202970,76561198087556976,2015,True,2
206440,76561198087556976,2015,True,2
242920,76561198087556976,2014,True,0
377160,76561198087556976,2015,True,2
55230,76561198087556976,2015,True,2
264710,76561198050626210,2015,True,2
105600,76561198050626210,2013,True,2
730,76561198071421016,2015,True,2
48700,76561198057728382,2014,True,2
433090,76561198057728382,2014,True,1
65740,76561198057728382,2014,True,2
243870,rryder,2014,False,2
364360,rryder,2014,True,1
271290,rryder,2014,True,2
8930,rryder,2013,True,2
233700,ryousei,2015,False,2
252490,Rysterr,2014,True,2
218620,OneEyedWolf,2015,True,2
550,OneEyedWolf,2013,True,1
206420,OneEyedWolf,2013,True,2
4000,OneEyedWolf,2013,True,2
12210,OneEyedWolf,2014,True,2
234710,OneEyedWolf,2013,True,1
55230,OneEyedWolf,2013,True,2
207230,OneEyedWolf,2013,False,2
340460,OneEyedWolf,2015,True,2
44320,SgtCwispy,2013,True,2
252950,SgtCwispy,2015,True,2
72850,SgtCwispy,2014,True,1
265930,thefailgrenade,2014,True,2
209080,thefailgrenade,2014,True,2
301520,SpookySpazo,2015,True,1
247080,SpookySpazo,2014,True,2
401920,SpookySpazo,2015,True,2
274940,sgp_solarglow,2014,True,2
304930,FuckingWallNuts,2014,True,2
72850,frompanem,2015,True,2
440,frompanem,2012,True,1
730,76561198029591433,2015,True,2
211600,76561198025231200,2014,True,2
211740,76561198025231200,2014,True,2
72850,76561198025231200,2014,True,1
203140,76561198025231200,2014,True,2
8870,76561198025231200,2014,True,1
8190,76561198025231200,2012,True,2
8980,76561198025231200,2011,True,2
33220,76561198025231200,2011,True,2
440,76561198025231200,2010,True,2
238910,76561198108415635,2014,False,2
6900,76561198108415635,2015,False,1
284770,76561198108415635,2014,False,1
221380,76561198108415635,2014,True,2
265930,76561198108415635,2014,True,2
307230,76561198108415635,2014,True,1
17390,76561198108415635,2014,True,1
301910,76561198108415635,2014,True,2
105600,76561198108415635,2015,True,2
9480,76561198108415635,2014,True,2
91310,EPICTIME,2014,True,1
224480,EPICTIME,2014,True,1
240,EPICTIME,2014,True,2
243780,EPICTIME,2014,True,1
286160,Saephin,2014,True,1
268750,Saephin,2014,True,2
237930,Saephin,2014,True,2
205100,Saephin,2014,True,1
248820,Saephin,2014,True,2
238960,Saephin,2014,True,2
107100,Saephin,2013,True,1
105600,Saephin,2013,True,1
56400,Saephin,2012,True,2
360870,xdangerouscereallyx,2013,True,2
302270,76561198066151913,2014,True,2
306130,76561198070572729,2015,False,2
360870,TM87KEK,2015,True,1
218620,sain1000,2015,False,1
440,BokuNoSekai,2014,True,2
417860,BokuNoSekai,2014,False,2
57690,BokuNoSekai,2014,True,2
212480,BokuNoSekai,2014,True,1
356670,BokuNoSekai,2015,True,1
730,BokuNoSekai,2015,True,2
239030,BokuNoSekai,2014,True,2
265930,BokuNoSekai,2014,True,2
4000,BokuNoSekai,2014,True,0
323500,76561198085660316,2014,True,2
730,76561198085660316,2015,True,2
35450,76561198085660316,2014,True,2
380600,76561198075020222,2015,True,2
335240,VespDaSnowLeopard,2015,True,1
440,VespDaSnowLeopard,2013,True,2
230410,salmonaus,2013,True,2
55230,salmonaus,2013,True,2
49520,salmonaus,2013,True,2
8980,salmonaus,2013,True,2
440,salmonaus,2013,True,2
730,saltYplayZ,2014,True,2
306130,76561198062110429,2015,True,2
435870,76561198062110429,2014,True,1
377160,76561198062110429,2015,True,1
480630,76561198062110429,2014,True,2
211420,76561198062110429,2013,True,1
219150,76561198062110429,2014,True,1
218620,76561198068225657,2014,True,1
440,76561198093164941,2014,True,2
730,76561198190566845,2014,True,2
501760,SambaWarKiddo,2014,False,1
431360,SambaWarKiddo,2014,False,2
238320,SambaWarKiddo,2014,True,2
6550,SambaWarKiddo,2014,True,1
401920,SambaWarKiddo,2015,True,1
55230,SambaWarKiddo,2014,True,1
45700,SambaWarKiddo,2013,True,1
206420,SambaWarKiddo,2013,True,1
237370,SambaWarKiddo,2014,True,2
508590,SambaWarKiddo,2014,False,1
304050,Sick_Sim,2014,False,1
236390,Sick_Sim,2015,True,2
271590,Sick_Sim,2015,True,2
218230,Sick_Sim,2014,True,2
107410,Sick_Sim,2014,True,2
221100,76561198089509654,2015,False,1
33930,76561198089509654,2015,True,2
377160,76561198140481599,2014,True,2
105600,76561198140481599,2014,True,2
379720,76561198140481599,2014,True,2
2280,76561198140481599,2015,True,2
219990,keamy911,2014,True,1
370240,keamy911,2015,False,2
234630,keamy911,2014,True,2
275850,keamy911,2013,False,1
230410,76561198087854030,2014,True,2
24960,76561198015397224,2014,True,2
226700,76561198015397224,2014,False,1
218620,76561198050680344,2015,False,1
730,76561198107130734,2014,True,1
440,ritzhi,2014,True,1
310360,sanaret,2015,True,1
236430,SandvichMan,2014,True,1
326410,Armedxxp,2015,True,2
321060,gjgfuj,2015,True,2
8930,gjgfuj,2015,True,2
321060,gjgfuj,2015,True,2
8930,gjgfuj,2015,True,2
247240,76561198042253256,2014,True,1
413150,76561198042253256,2014,True,2
221380,76561198042253256,2015,True,2
249630,76561198042253256,2014,True,2
730,TheSanicTheHedgehog,2015,True,2
204360,TheSanicTheHedgehog,2014,True,2
383980,TheSanicTheHedgehog,2014,True,2
363970,76561198298830010,2014,True,2
346110,76561198298830010,2014,True,2
570,76561198298830010,2014,False,2
271590,Mr_samurai_man,2015,True,1
248820,Mr_samurai_man,2015,True,1
72850,Mr_samurai_man,2015,True,1
218620,Mr_samurai_man,2015,True,1
49520,Mr_samurai_man,2015,True,1
4000,Sansomar,2014,True,1
230410,76561198081934209,2014,True,2
440,76561198059987084,2012,True,2
269310,heyitissantooo,2014,True,2
440,heyitissantooo,2014,True,1
57740,heyitissantooo,2014,False,2
40800,heyitissantooo,2013,True,2
269210,heyitissantooo,2014,False,1
45710,heyitissantooo,2011,True,1
65800,heyitissantooo,2011,True,2
41600,heyitissantooo,2011,True,1
322330,flamelight,2014,True,2
349580,flamelight,2015,True,1
270210,flamelight,2014,True,2
219740,flamelight,2014,True,2
391220,211011374,2014,True,1
475230,battlefrog,2014,True,1
382110,battlefrog,2013,True,2
9870,battlefrog,2014,True,1
351570,battlefrog,2015,True,2
224540,battlefrog,2014,False,2
440,battlefrog,2014,True,1
349040,battlefrog,2013,True,1
212480,battlefrog,2015,True,1
4000,battlefrog,2014,True,1
730,battlefrog,2013,True,1
730,stksam,2014,True,2
319630,stksam,2015,True,2
211820,Kyuok,2013,True,2
570,splitdip,2015,True,1
242880,splitdip,2013,True,2
4000,splitdip,2012,True,2
440,splitdip,2013,True,1
339800,splitdip,2015,True,1
206420,splitdip,2014,True,1
273350,splitdip,2014,True,2
334230,p893629682,2015,True,2
8870,p893629682,2015,True,2
230410,p893629682,2015,True,2
570,p893629682,2015,False,1
363970,p893629682,2015,False,2
252950,p893629682,2014,False,1
1520,76561198068204503,2014,True,2
265930,76561198068204503,2014,True,1
206210,pigmysaladpie,2015,True,2
319630,pigmysaladpie,2014,True,1
370100,pigmysaladpie,2015,True,2
248570,pigmysaladpie,2015,True,2
213650,Notasbadashitler,2015,True,0
730,-SatansLittleHelper-,2015,True,2
730,76561198056772858,2015,True,1
730,ColeGoddamnPhelps,2015,True,1
449540,killjoy149,2014,True,2
233450,killjoy149,2014,True,1
299640,killjoy149,2014,True,2
434260,killjoy149,2014,True,2
299540,killjoy149,2014,True,2
282140,killjoy149,2015,True,2
230310,killjoy149,2013,True,2
321060,killjoy149,2014,True,1
218620,killjoy149,2014,True,2
218620,76561198084878187,2014,True,2
7670,76561198034223204,2014,True,2
8870,76561198034223204,2013,True,2
230410,76561198090446169,2014,True,2
230410,76561198090446169,2014,True,2
275850,Soracaz,2014,False,2
251570,Lolsausages,2014,True,2
242760,Lolsausages,2014,True,1
48240,Lolsausages,2014,False,1
730,Lolsausages,2015,True,1
4000,saviscool,2013,True,2
730,saviscool,2014,True,2
51100,11567jj,2013,True,2
241260,regester,2014,True,2
219640,regester,2014,True,2
227940,76561198095923468,2014,True,1
242860,76561198095923468,2014,True,2
211820,76561198095923468,2015,True,2
730,sbeghen,2015,True,1
227300,sonyghazi,2015,True,1
8600,sonyghazi,2013,True,2
730,sonyghazi,2015,True,1
429050,76561198091613577,2014,True,2
35420,76561198091613577,2014,False,2
251170,76561198091613577,2015,False,1
293320,76561198091613577,2014,False,1
306660,76561198091613577,2014,True,2
452320,76561198091613577,2014,False,2
361330,76561198091613577,2015,False,1
292180,76561198091613577,2014,False,2
263280,76561197989758447,2015,False,0
224600,76561197989758447,2015,False,0
236390,76561197989758447,2015,False,2
49520,76561197989758447,2014,True,1
91310,76561197989758447,2014,False,0
730,Batthew,2014,True,1
337000,Batthew,2014,True,2
211820,Batthew,2013,True,2
275850,Batthew,2013,False,2
319510,Batthew,2014,True,1
226700,scarcityy,2013,False,1
252490,76561198016487628,2014,True,1
311340,DoctorCryies,2014,True,2
220240,33334scat,2014,True,2
352460,76561198081059406,2015,True,1
257710,gabrielschmid,2014,True,2
440,gabrielschmid,2014,True,1
364360,thesynna,2014,True,2
218230,thesynna,2014,True,2
209870,thesynna,2014,True,1
113200,scoot88,2014,True,2
730,ScorchingShadow,2015,True,2
221640,Mig-21pls,2013,True,2
440,Effied,2014,True,2
243870,Effied,2014,True,1
730,Unscripteddd,2014,True,2
32370,DoctorZues,2013,True,2
7670,DoctorZues,2013,True,1
